文章ID,標題,內文簡介,學校匿名,個人主頁顯示,pinned,版ID,回應的文章ID,發文時間,更新時間,回覆數,按讚數,withNickname,tags,主題標籤,meta,版中文名,版英文名,nsfw,作者性別,作者學校,回應的文章的標題,reportReason,mediaMeta,reactions,hidden,customStyle,isSuspiciousAccount,isModerator,頁面版型,spoilerAlert,isSelectedPost,unsafe,enableNestedComment,totalCommentCount,是否使用圖片,是否使用影片,媒體連結,reportReasonText,supportedReactions,elapsedTime,excerptComments,edited,collectionCount,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁,downgradeLevel,hiddenWhenListBy,連結（版型為連結才有）
238975279,睡不好會吃保健食品嗎？求推薦,是這樣的～目前工作一年多了，感覺自己就像死社畜一樣，沒睡好就像喪屍在辦公室內，同事最近還會特別關切我，在想是不是給自己的壓力有點大（？每次都12點上床卻翻滾到2～3點才能入睡，躺在床上就會一直想東想西,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T06:31:02.159Z,2022-05-24T06:33:03.583Z,0,0,False,[],"['保健食品', '推薦']","{'layout': 'classic', 'editedAt': '2022-05-24T06:33:03.781Z'}",閒聊,talk,False,F,僑光科技大學,,,"[{'id': 'adc6323d-25fb-4172-8b55-dbddf9d409d9', 'url': 'https://i.imgur.com/fFCadkSl.jpg', 'normalizedUrl': 'https://i.imgur.com/fFCadkSl.jpg', 'thumbnail': 'https://i.imgur.com/fFCadkSl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:31:02.159Z', 'updatedAt': '2022-05-24T06:33:03.583Z', 'width': 1152, 'height': 1221}, {'id': 'adc6323d-25fb-4172-8b55-dbddf9d409d9', 'url': 'https://i.imgur.com/fFCadkS.jpg', 'normalizedUrl': 'https://imgur.com/fFCadkS', 'thumbnail': 'https://i.imgur.com/fFCadkSl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:31:02.159Z', 'updatedAt': '2022-05-24T06:33:03.583Z', 'width': 1152, 'height': 1221}, {'id': 'ba01e31c-5900-46d3-9527-6ba2b9f0ee23', 'url': 'https://i.imgur.com/VN28ciY.jpg', 'normalizedUrl': 'https://imgur.com/VN28ciY', 'thumbnail': 'https://i.imgur.com/VN28ciYl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:31:02.159Z', 'updatedAt': '2022-05-24T06:33:03.583Z', 'width': 1000, 'height': 971}, {'id': '5efd30af-b150-412e-8d6d-5abbcd8a2d77', 'url': 'https://i.imgur.com/5ivAn3v.jpg', 'normalizedUrl': 'https://imgur.com/5ivAn3v', 'thumbnail': 'https://i.imgur.com/5ivAn3vl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:31:02.159Z', 'updatedAt': '2022-05-24T06:33:03.583Z', 'width': 595, 'height': 590}, {'id': '20c1880f-0016-49f7-83c3-c855c3295354', 'url': 'https://i.imgur.com/XhxgoZc.jpg', 'normalizedUrl': 'https://imgur.com/XhxgoZc', 'thumbnail': 'https://i.imgur.com/XhxgoZcl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED', 'GOOGLE_VISION_ADULT_LIKELY', 'SAFE'], 'createdAt': '2022-05-24T06:31:02.159Z', 'updatedAt': '2022-05-24T06:33:03.583Z', 'width': 312, 'height': 418}]",[],False,,False,False,classic,False,False,False,True,0,True,False,"[{'url': 'https://i.imgur.com/fFCadkS.jpg'}, {'url': 'https://i.imgur.com/VN28ciY.jpg'}, {'url': 'https://i.imgur.com/5ivAn3v.jpg'}, {'url': 'https://i.imgur.com/XhxgoZc.jpg'}]",,,4141,[],False,0,,,False,,False,,2.0,"['all:popular', 'forum:popular', 'dice']",
238975272,拜登「萬一中共犯台，我們會以武力保台」引起美國網友熱議,拜登前日與日本首相岸田文雄會面，在聯合新聞發布會回應記者有關中共犯台的區域安全問題，拜登表示，若中共侵犯台灣，我們將在軍事上介入。此一言論引起海內外關注。令多數美國網友不以為然：「拜登口誤的老毛病又來,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T06:30:26.027Z,2022-05-24T06:31:13.052Z,0,2,False,[],"['美國', '中共', '新聞']","{'layout': 'classic', 'editedAt': '2022-05-24T06:31:13.058Z'}",閒聊,talk,False,M,輔仁大學,,,"[{'id': '9cf5027f-c30e-4fcb-ac02-ca711a8eff6c', 'url': 'https://i.imgur.com/tbVPK3ul.jpg', 'normalizedUrl': 'https://i.imgur.com/tbVPK3ul.jpg', 'thumbnail': 'https://i.imgur.com/tbVPK3ul.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:30:26.027Z', 'updatedAt': '2022-05-24T06:31:13.052Z', 'width': 1170, 'height': 1527}, {'id': '9cf5027f-c30e-4fcb-ac02-ca711a8eff6c', 'url': 'https://i.imgur.com/tbVPK3u.jpg', 'normalizedUrl': 'https://imgur.com/tbVPK3u', 'thumbnail': 'https://i.imgur.com/tbVPK3ul.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:30:26.027Z', 'updatedAt': '2022-05-24T06:31:13.052Z', 'width': 1170, 'height': 1527}, {'id': 'bf1c7fca-8526-429a-892b-c2853d232f9c', 'url': 'https://i.imgur.com/AVxPYu6.jpg', 'normalizedUrl': 'https://imgur.com/AVxPYu6', 'thumbnail': 'https://i.imgur.com/AVxPYu6l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:30:26.027Z', 'updatedAt': '2022-05-24T06:31:13.052Z', 'width': 1170, 'height': 1362}, {'id': '4e773571-b7a8-40a7-b566-bf362dc7ef54', 'url': 'https://i.imgur.com/VkmRsYo.jpg', 'normalizedUrl': 'https://imgur.com/VkmRsYo', 'thumbnail': 'https://i.imgur.com/VkmRsYol.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:30:26.027Z', 'updatedAt': '2022-05-24T06:31:13.052Z', 'width': 1170, 'height': 484}, {'id': '94fd203e-c561-4fe2-a0c7-5c1b412be857', 'url': 'https://i.imgur.com/iOIFsGK.jpg', 'normalizedUrl': 'https://imgur.com/iOIFsGK', 'thumbnail': 'https://i.imgur.com/iOIFsGKl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:30:26.027Z', 'updatedAt': '2022-05-24T06:31:13.052Z', 'width': 1170, 'height': 457}, {'id': 'b5ce6534-1878-4806-868a-d45eebb18c07', 'url': 'https://i.imgur.com/oqS8j2l.jpg', 'normalizedUrl': 'https://imgur.com/oqS8j2l', 'thumbnail': 'https://i.imgur.com/oqS8j2ll.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:30:26.027Z', 'updatedAt': '2022-05-24T06:31:13.052Z', 'width': 1170, 'height': 532}, {'id': '24774d99-4560-4613-8898-b974f01c8c74', 'url': 'https://youtu.be/YWW4jR_9hbc', 'normalizedUrl': 'https://www.youtube.com/watch?v=YWW4jR_9hbc', 'thumbnail': 'https://img.youtube.com/vi/YWW4jR_9hbc/hqdefault.jpg', 'type': 'video/youtube', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T06:31:13.052Z', 'updatedAt': '2022-05-24T06:31:13.052Z'}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,False,False,True,0,True,False,"[{'url': 'https://i.imgur.com/tbVPK3u.jpg'}, {'url': 'https://i.imgur.com/AVxPYu6.jpg'}, {'url': 'https://i.imgur.com/VkmRsYo.jpg'}, {'url': 'https://i.imgur.com/iOIFsGK.jpg'}, {'url': 'https://i.imgur.com/oqS8j2l.jpg'}]",,,4177,[],False,0,,,False,,False,,,,
238975239,這到底是什麼w(含圖),冰箱裡挖出的東西，甜甜的 軟軟的 黏黏的，有人能給個解答嗎,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T06:24:44.134Z,2022-05-24T06:24:44.134Z,1,0,True,[],"['有趣', '閒聊', '傻眼', '生活']",{'layout': 'classic'},閒聊,talk,False,F,精神病院院長,,,"[{'id': '083a3df7-4f3a-4634-873e-947c159a794b', 'url': 'https://i.imgur.com/e3mF29cl.jpg', 'normalizedUrl': 'https://i.imgur.com/e3mF29cl.jpg', 'thumbnail': 'https://i.imgur.com/e3mF29cl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T06:24:44.134Z', 'updatedAt': '2022-05-24T06:24:44.134Z', 'width': 3024, 'height': 4032}, {'id': '083a3df7-4f3a-4634-873e-947c159a794b', 'url': 'https://i.imgur.com/e3mF29c.jpg', 'normalizedUrl': 'https://imgur.com/e3mF29c', 'thumbnail': 'https://i.imgur.com/e3mF29cl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T06:24:44.134Z', 'updatedAt': '2022-05-24T06:24:44.134Z', 'width': 3024, 'height': 4032}, {'id': '3e5f0855-77d8-4073-83e7-d8e733a2c9ed', 'url': 'https://www.dcard.tw/v2/vivid/videos/488b0e47-27a3-4c25-9d52-a649a03a44c2?r=0.5625', 'normalizedUrl': '', 'thumbnail': 'https://vivid.dcard.tw/Public/488b0e47-27a3-4c25-9d52-a649a03a44c2/thumbnail.jpg', 'type': 'video/vivid', 'tags': [], 'createdAt': '2022-05-24T06:24:44.134Z', 'updatedAt': '2022-05-24T06:24:44.134Z'}]",[],False,,False,False,classic,False,False,False,True,1,True,True,"[{'url': 'https://i.imgur.com/e3mF29c.jpg'}, {'url': 'https://vivid.dcard.tw/Public/488b0e47-27a3-4c25-9d52-a649a03a44c2/thumbnail.jpg'}]",,,4519,[],False,0,,,False,,,kkd,,,
238975135,可憐腦勇又在亂酸別隊球迷,#情報 塞爾提克2：2熱火 追平戰局 - Dcard,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T06:11:26.858Z,2022-05-24T06:11:26.858Z,1,3,False,[],"['NBA', '籃球']",{'layout': 'link'},閒聊,talk,False,M,國立中正大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}, {'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,"{'label': {'bgColor': '#CCCCCC', 'text': 'LINK'}}",False,False,link,False,False,False,True,1,False,False,[],,,5316,[],False,0,,,False,,,,2.0,"['all:popular', 'forum:popular', 'dice']",https://www.dcard.tw/f/nba/p/238973805?cid=e71c6d87-dc0a-47b1-85a3-f10a175e98c8
238975043,有沒有除臭效果很好的止汗劑？,最近不知道是體質改變還怎樣，流汗狐臭越來越明顯，用妮維雅 不到半天就有味道，而且還是會流汗，想問大家有沒有推薦的除臭很好的止汗劑？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:58:31.221Z,2022-05-24T05:58:31.221Z,1,0,False,['HIDE_THUMBNAIL'],"['除臭', '效果', '止汗劑']",{'layout': 'classic'},閒聊,talk,False,F,國立臺中科技大學,,,[],[],False,,False,False,classic,False,False,False,True,1,False,False,[],,,6874,[],False,0,,,False,,,,,,
238975040,唉唉,口罩 快塞 網課 我們的青春不該是這樣,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:58:20.538Z,2022-05-24T05:58:20.538Z,1,0,True,['HIDE_THUMBNAIL'],"['疫情影響', '疫情']",{'layout': 'classic'},閒聊,talk,False,F,巧克力好吃,,,[],[],False,,False,False,classic,False,False,False,True,1,False,False,[],,,6885,[],False,0,,,False,,,xxxuna12_,,,
238974958,揪團,各位臺中的新澎澎，有人有意願想參加小弟開的團嗎~想要的朋友可以私訊我喔~，目前人數是一男一女~，0529（日），密室午餐團~，流程大概如下：中午十二點請至，飪室咖哩勤美店用餐至 13：30整再一起出發,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:48:35.410Z,2022-05-24T07:25:52.151Z,2,0,True,[],"['揪團', '臺中']","{'layout': 'classic', 'editedAt': '2022-05-24T07:25:52.283Z'}",閒聊,talk,False,M,Sun,,,"[{'id': '427be263-14e8-4d7f-994a-06dd7424424e', 'url': 'https://i.imgur.com/c9ypt1gl.jpg', 'normalizedUrl': 'https://i.imgur.com/c9ypt1gl.jpg', 'thumbnail': 'https://i.imgur.com/c9ypt1gl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T07:25:52.151Z', 'updatedAt': '2022-05-24T07:25:52.151Z', 'width': 858, 'height': 1907}, {'id': '427be263-14e8-4d7f-994a-06dd7424424e', 'url': 'https://i.imgur.com/c9ypt1g.jpg', 'normalizedUrl': 'https://imgur.com/c9ypt1g', 'thumbnail': 'https://i.imgur.com/c9ypt1gl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T07:25:52.151Z', 'updatedAt': '2022-05-24T07:25:52.151Z', 'width': 858, 'height': 1907}, {'id': 'c725fea5-ea7a-400d-a943-0ea4c0657946', 'url': 'https://i.imgur.com/DacnDHw.jpg', 'normalizedUrl': 'https://imgur.com/DacnDHw', 'thumbnail': 'https://i.imgur.com/DacnDHwl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T07:25:52.151Z', 'updatedAt': '2022-05-24T07:25:52.151Z', 'width': 858, 'height': 1907}]",[],False,,False,False,classic,False,False,False,True,2,True,False,"[{'url': 'https://i.imgur.com/c9ypt1g.jpg'}, {'url': 'https://i.imgur.com/DacnDHw.jpg'}]",,,7470,[],False,0,,,False,,False,sunmun,,,
238974909,有人也覺得這個廣告裡的黃鐙輝滿帥的嗎,雖然我記得去年就有看過這支某保健食品的廣告了 但最近在電視上出現的頻率還是滿高的 非業配 最近看到這支廣告覺得黃鐙輝真的把角色的情感詮釋的很好欸 讓人覺得他有種很成熟可靠的帥氣 每次看到這支廣告心情都,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:43:29.303Z,2022-05-24T05:43:45.185Z,1,0,False,[],"['感情', '搞不懂', '廣告', '閒聊']","{'layout': 'classic', 'editedAt': '2022-05-24T05:43:45.191Z'}",閒聊,talk,False,M,輔仁大學,,,"[{'id': '470868b0-80fc-4df0-a302-7ac888f30c11', 'url': 'https://i.imgur.com/ZIjvMu7l.jpg', 'normalizedUrl': 'https://i.imgur.com/ZIjvMu7l.jpg', 'thumbnail': 'https://i.imgur.com/ZIjvMu7l.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:43:29.303Z', 'updatedAt': '2022-05-24T05:43:45.185Z', 'width': 1334, 'height': 750}, {'id': '470868b0-80fc-4df0-a302-7ac888f30c11', 'url': 'https://i.imgur.com/ZIjvMu7.jpg', 'normalizedUrl': 'https://imgur.com/ZIjvMu7', 'thumbnail': 'https://i.imgur.com/ZIjvMu7l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:43:29.303Z', 'updatedAt': '2022-05-24T05:43:45.185Z', 'width': 1334, 'height': 750}, {'id': '3892bc7f-deb7-4651-ac70-f025d5f36425', 'url': 'https://i.imgur.com/BGVWjG0.jpg', 'normalizedUrl': 'https://imgur.com/BGVWjG0', 'thumbnail': 'https://i.imgur.com/BGVWjG0l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:43:29.303Z', 'updatedAt': '2022-05-24T05:43:45.185Z', 'width': 1334, 'height': 750}, {'id': '9efa2add-ef32-4f98-80b6-8d2371e11624', 'url': 'https://i.imgur.com/rOymW18.jpg', 'normalizedUrl': 'https://imgur.com/rOymW18', 'thumbnail': 'https://i.imgur.com/rOymW18l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:43:29.303Z', 'updatedAt': '2022-05-24T05:43:45.185Z', 'width': 1334, 'height': 750}, {'id': '606bbc99-298f-4a78-af30-d15bf5ac8206', 'url': 'https://i.imgur.com/Y0E2kkd.jpg', 'normalizedUrl': 'https://imgur.com/Y0E2kkd', 'thumbnail': 'https://i.imgur.com/Y0E2kkdl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:43:29.303Z', 'updatedAt': '2022-05-24T05:43:45.185Z', 'width': 1334, 'height': 750}, {'id': 'c77b5044-0b96-4dcd-b50f-ccfd51eea903', 'url': 'https://i.imgur.com/LeXwJRa.jpg', 'normalizedUrl': 'https://imgur.com/LeXwJRa', 'thumbnail': 'https://i.imgur.com/LeXwJRal.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:43:29.303Z', 'updatedAt': '2022-05-24T05:43:45.185Z', 'width': 1334, 'height': 750}, {'id': '2141f521-9279-4234-b26e-08dfa05d19dc', 'url': 'https://i.imgur.com/xmjexgN.jpg', 'normalizedUrl': 'https://imgur.com/xmjexgN', 'thumbnail': 'https://i.imgur.com/xmjexgNl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:43:29.303Z', 'updatedAt': '2022-05-24T05:43:45.185Z', 'width': 1334, 'height': 750}]",[],False,,False,False,classic,False,False,False,True,1,True,False,"[{'url': 'https://i.imgur.com/ZIjvMu7.jpg'}, {'url': 'https://i.imgur.com/BGVWjG0.jpg'}, {'url': 'https://i.imgur.com/rOymW18.jpg'}, {'url': 'https://i.imgur.com/Y0E2kkd.jpg'}, {'url': 'https://i.imgur.com/LeXwJRa.jpg'}, {'url': 'https://i.imgur.com/xmjexgN.jpg'}]",,,7776,[],False,0,,,False,,False,,,,
238974900,幫轉發！此文不能沉,,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,238974834.0,2022-05-24T05:42:33.169Z,2022-05-24T05:42:33.169Z,0,0,False,[],"['家暴', '機構']","{'layout': 'classic', 'crossPostId': 238974834}",閒聊,talk,False,F,弘光科技大學,（文長）家暴就是要把被害人關起來啊！？,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,7832,[],False,0,,,False,,,,,,
238974894,新生代主持人推推٩(˃̶͈̀௰˂̶͈́)و,以下是討論一些新生代ㄉ主持人~，但如果有錯版或是用詞不恰當的地方再請大家多多指教了ㄌ（◍˃̶ᗜ˂̶◍），lu 黃路梓茵，lulu真的是超級會主持，不只主持了大大小小的舞台，還有跨界到舞台劇的部分.ᐟ.ᐟ真,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:42:10.318Z,2022-05-24T05:51:43.601Z,0,1,True,['HIDE_THUMBNAIL'],"['主持人', '新生代', 'Sandy', 'Lulu', '偉晉']","{'layout': 'classic', 'editedAt': '2022-05-24T05:51:43.608Z'}",閒聊,talk,False,F,墨🦋,,,"[{'id': '039f208f-db0e-469d-99b1-7a77b02a8a42', 'url': 'https://i.imgur.com/FZt4mqu.jpg', 'normalizedUrl': 'https://imgur.com/FZt4mqu', 'thumbnail': 'https://i.imgur.com/FZt4mqul.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:42:10.318Z', 'updatedAt': '2022-05-24T05:51:43.601Z', 'width': 1600, 'height': 960}, {'id': 'd9f040c7-5dec-43c4-af33-a1cbfaed9a71', 'url': 'https://i.imgur.com/rpmBOla.jpg', 'normalizedUrl': 'https://imgur.com/rpmBOla', 'thumbnail': 'https://i.imgur.com/rpmBOlal.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:42:10.318Z', 'updatedAt': '2022-05-24T05:51:43.601Z', 'width': 1000, 'height': 1500}, {'id': '17c3e3e3-bbd1-4f2e-8823-56057b7ed887', 'url': 'https://i.imgur.com/LQTDQvu.jpg', 'normalizedUrl': 'https://imgur.com/LQTDQvu', 'thumbnail': 'https://i.imgur.com/LQTDQvul.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:42:10.318Z', 'updatedAt': '2022-05-24T05:51:43.601Z', 'width': 800, 'height': 1123}, {'id': 'e8874fe8-02d8-4282-8096-4093ed7c3004', 'url': 'https://i.imgur.com/6LI01B5.jpg', 'normalizedUrl': 'https://imgur.com/6LI01B5', 'thumbnail': 'https://i.imgur.com/6LI01B5l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:42:10.318Z', 'updatedAt': '2022-05-24T05:51:43.601Z', 'width': 700, 'height': 718}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,0,True,False,[],,,7855,[],False,0,,,False,,False,ula_971031,,,
238974883,收不到貨款怎麼解,一直跟廠商的會計確認匯款，但會計一直裝死 原本月中就需要匯款了 請問有什麼方法可以對付這種廠商？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:40:09.646Z,2022-05-24T05:40:09.646Z,2,1,False,['HIDE_THUMBNAIL'],['工作'],{'layout': 'classic'},閒聊,talk,False,F,樹德科技大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,2,False,False,[],,,7976,[],False,0,,,False,,,,,,
238974877,合購莫彩曦學英文慣用語～,我英文不太好 最近看到這個，融入美國口說日常！和莫彩曦學英文慣用語，想找人一起️ 有興趣幫我填表單,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:39:50.376Z,2022-05-24T05:40:08.955Z,0,1,False,[],"['合購', '英文', '莫彩曦', '線上課程']","{'layout': 'classic', 'editedAt': '2022-05-24T05:40:08.959Z'}",閒聊,talk,False,F,國立臺灣海洋大學,,,"[{'id': '227c6235-7c8f-499e-9ee8-5e775a033ffe', 'url': 'https://i.imgur.com/nCyYet0l.jpg', 'normalizedUrl': 'https://i.imgur.com/nCyYet0l.jpg', 'thumbnail': 'https://i.imgur.com/nCyYet0l.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:39:50.376Z', 'updatedAt': '2022-05-24T05:40:08.955Z', 'width': 924, 'height': 2000, 'croppingWindow': {'anchorX': 0, 'anchorY': 184, 'width': 924, 'height': 554}}, {'id': '227c6235-7c8f-499e-9ee8-5e775a033ffe', 'url': 'https://i.imgur.com/nCyYet0.jpg', 'normalizedUrl': 'https://imgur.com/nCyYet0', 'thumbnail': 'https://i.imgur.com/nCyYet0l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:39:50.376Z', 'updatedAt': '2022-05-24T05:40:08.955Z', 'width': 924, 'height': 2000, 'croppingWindow': {'anchorX': 0, 'anchorY': 184, 'width': 924, 'height': 554}}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,0,True,False,[{'url': 'https://i.imgur.com/nCyYet0.jpg'}],,,7995,[],False,0,,,False,,False,,,,
238974864,疫情的前哨戰就這樣了...,剛剛聽了這個廣播，聽到關於白沙屯媽祖遶境那段...，不知怎的讓我直接想起印度的大壺節...，嗯嗯，看起來這次的疫情肆虐恐怕還只是前哨戰，真正的主菜還沒登場，搞不好印度的慘況（#印度點火），甚至是當時幫,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:38:05.104Z,2022-05-24T05:38:05.104Z,0,0,False,[],"['疫情', '閒聊', 'COVID19', '印度疫情']",{'layout': 'classic'},閒聊,talk,False,M,國立臺北教育大學,,,"[{'id': 'fb7cc7c6-16c2-4478-8e03-61a4912335e8', 'url': 'https://img.youtube.com/vi/qCH9AF-mrvc/hqdefault.jpg', 'normalizedUrl': 'https://img.youtube.com/vi/qCH9AF-mrvc/hqdefault.jpg', 'thumbnail': 'https://img.youtube.com/vi/qCH9AF-mrvc/hqdefault.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:38:05.104Z', 'updatedAt': '2022-05-24T05:38:05.104Z'}, {'id': 'fb7cc7c6-16c2-4478-8e03-61a4912335e8', 'url': 'https://youtu.be/qCH9AF-mrvc', 'normalizedUrl': 'https://www.youtube.com/watch?v=qCH9AF-mrvc', 'thumbnail': 'https://img.youtube.com/vi/qCH9AF-mrvc/hqdefault.jpg', 'type': 'video/youtube', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:38:05.104Z', 'updatedAt': '2022-05-24T05:38:05.104Z'}]",[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,8100,[],False,0,,,False,,,數位科技設計學系,,,
238974861,乾燥花,想請問各位有沒有推薦的乾燥花店，好閨密生日要送花給她 但又想可以買那種可以放比較久又美觀的 她又很龜毛花只喜歡鬱金香 從來沒有買過花實在不知道怎麼挑 跪求推薦，但我工作太忙很難抽時間去實體店面看 再麻,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:37:40.257Z,2022-05-24T05:37:40.257Z,0,0,True,['HIDE_THUMBNAIL'],['乾燥花'],{'layout': 'classic'},閒聊,talk,False,F,蔡同學,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,8125,[],False,0,,,False,,,tsaizy_,,,
238974842,Tinder對話記錄跑不出來,如題，想看以前的對話記錄，但是往上滑只會看到那團火在跑，但就是永遠跑不完^ ^，有時候成功有時候就是跑不出來，求解,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:36:13.135Z,2022-05-24T05:36:13.135Z,0,0,False,['HIDE_THUMBNAIL'],"['tinder', '對話', '紀錄']",{'layout': 'classic'},閒聊,talk,False,M,銘傳大學,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,8212,[],False,0,,,False,,,,,,
238974820,如何選系,想請問學長姐是如何選擇科系呢？我最近遇到個煩惱，就是我三個科系都好喜歡，不知道要如何選擇？,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:34:28.972Z,2022-05-24T05:34:28.972Z,0,0,True,['HIDE_THUMBNAIL'],"['選系', '閒聊', '大學']",{'layout': 'classic'},閒聊,talk,False,F,Y,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,8316,[],False,0,,,False,,,sti0612,,,
